triangle 896, vertex 2, index: 902, pos: p(0.709188,13.1331,0.00859)
triangle 897, vertex 0, index: 969, pos: p(0.709989,13.218,0.049142)
triangle 897, vertex 1, index: 901, pos: p(0.727924,13.1765,-0.023492)
triangle 897, vertex 2, index: 899, pos: p(0.7881,13.2454,-0.129963)
triangle 898, vertex 0, index: 904, pos: p(0.70584,13.1517,0.041129)
triangle 898, vertex 1, index: 951, pos: p(0.651327,13.2542,0.173015)
triangle 898, vertex 2, index: 903, pos: p(0.641436,13.1361,0.052196)
triangle 899, vertex 0, index: 951, pos: p(0.651327,13.2542,0.173015)
triangle 899, vertex 1, index: 904, pos: p(0.70584,13.1517,0.041129)
triangle 899, vertex 2, index: 966, pos: p(0.709989,13.218,0.049142)
triangle 900, vertex 0, index: 905, pos: p(0.821388,13.59,-0.161521)
triangle 900, vertex 1, index: 970, pos: p(0.727148,13.6336,0.02389)
triangle 900, vertex 2, index: 906, pos: p(0.716336,13.6159,-0.112174)
triangle 901, vertex 0, index: 971, pos: p(0.817911,13.403,-0.231369)
triangle 901, vertex 1, index: 912, pos: p(0.820632,13.4983,-0.229249)
triangle 901, vertex 2, index: 909, pos: p(0.730475,13.3227,-0.196804)
triangle 902, vertex 0, index: 908, pos: p(0.7881,13.2454,-0.129963)
triangle 902, vertex 1, index: 971, pos: p(0.817911,13.403,-0.231369)
triangle 902, vertex 2, index: 909, pos: p(0.730475,13.3227,-0.196804)
triangle 903, vertex 0, index: 972, pos: p(0.696601,13.5694,0.094059)
triangle 903, vertex 1, index: 911, pos: p(0.709989,13.218,0.049142)
triangle 903, vertex 2, index: 907, pos: p(0.728262,13.5106,-0.220901)
triangle 904, vertex 0, index: 972, pos: p(0.696601,13.5694,0.094059)
triangle 904, vertex 1, index: 907, pos: p(0.728262,13.5106,-0.220901)
triangle 904, vertex 2, index: 973, pos: p(0.695716,13.605,0.084387)
triangle 905, vertex 0, index: 973, pos: p(0.695716,13.605,0.084387)
triangle 905, vertex 1, index: 907, pos: p(0.728262,13.5106,-0.220901)
triangle 905, vertex 2, index: 906, pos: p(0.716336,13.6159,-0.112174)
triangle 906, vertex 0, index: 909, pos: p(0.730475,13.3227,-0.196804)
triangle 906, vertex 1, index: 907, pos: p(0.728262,13.5106,-0.220901)
triangle 906, vertex 2, index: 910, pos: p(0.720231,13.2327,-0.082842)
triangle 907, vertex 0, index: 910, pos: p(0.720231,13.2327,-0.082842)
triangle 907, vertex 1, index: 907, pos: p(0.728262,13.5106,-0.220901)
triangle 907, vertex 2, index: 911, pos: p(0.709989,13.218,0.049142)
triangle 908, vertex 0, index: 912, pos: p(0.820632,13.4983,-0.229249)
triangle 908, vertex 1, index: 905, pos: p(0.821388,13.59,-0.161521)
triangle 908, vertex 2, index: 907, pos: p(0.728262,13.5106,-0.220901)
triangle 909, vertex 0, index: 970, pos: p(0.727148,13.6336,0.02389)
triangle 909, vertex 1, index: 973, pos: p(0.695716,13.605,0.084387)
triangle 909, vertex 2, index: 906, pos: p(0.716336,13.6159,-0.112174)
triangle 910, vertex 0, index: 966, pos: p(0.709989,13.218,0.049142)
triangle 910, vertex 1, index: 904, pos: p(0.70584,13.1517,0.041129)
triangle 910, vertex 2, index: 901, pos: p(0.727924,13.1765,-0.023492)
triangle 911, vertex 0, index: 970, pos: p(0.727148,13.6336,0.02389)
triangle 911, vertex 1, index: 974, pos: p(0.69575,13.5936,0.093564)
triangle 911, vertex 2, index: 973, pos: p(0.695716,13.605,0.084387)
triangle 912, vertex 0, index: 975, pos: p(0.69507,13.5862,0.091296)
triangle 912, vertex 1, index: 973, pos: p(0.695716,13.605,0.084387)
triangle 912, vertex 2, index: 974, pos: p(0.69575,13.5936,0.093564)
triangle 913, vertex 0, index: 976, pos: p(0.70584,13.1517,0.041129)
triangle 913, vertex 1, index: 977, pos: p(0.709188,13.1331,0.00859)
triangle 913, vertex 2, index: 978, pos: p(0.676528,13.1879,-0.036677)
triangle 914, vertex 0, index: 914, pos: p(0.727924,13.1765,-0.023492)
triangle 914, vertex 1, index: 976, pos: p(0.70584,13.1517,0.041129)
triangle 914, vertex 2, index: 978, pos: p(0.676528,13.1879,-0.036677)
triangle 915, vertex 0, index: 977, pos: p(0.709188,13.1331,0.00859)
triangle 915, vertex 1, index: 979, pos: p(0.670527,13.1368,-0.075255)
triangle 915, vertex 2, index: 978, pos: p(0.676528,13.1879,-0.036677)
triangle 916, vertex 0, index: 980, pos: p(0.727924,13.1765,-0.023492)
triangle 916, vertex 1, index: 979, pos: p(0.670527,13.1368,-0.075255)
triangle 916, vertex 2, index: 977, pos: p(0.709188,13.1331,0.00859)
triangle 917, vertex 0, index: 978, pos: p(0.676528,13.1879,-0.036677)
triangle 917, vertex 1, index: 915, pos: p(0.69033,13.1348,-0.115416)
triangle 917, vertex 2, index: 914, pos: p(0.727924,13.1765,-0.023492)
triangle 918, vertex 0, index: 923, pos: p(0.641436,13.1361,0.052196)
triangle 918, vertex 1, index: 981, pos: p(0.659063,13.1259,-0.077543)
triangle 918, vertex 2, index: 948, pos: p(0.670527,13.1368,-0.075255)
triangle 919, vertex 0, index: 919, pos: p(0.677346,13.5736,0.380112)
triangle 919, vertex 1, index: 917, pos: p(0.330357,12.596,0.58899)
triangle 919, vertex 2, index: 982, pos: p(0.651327,13.2542,0.173015)
triangle 920, vertex 0, index: 916, pos: p(0.032431,12.7001,0.739549)
triangle 920, vertex 1, index: 921, pos: p(0.032431,12.4189,0.654775)
triangle 920, vertex 2, index: 917, pos: p(0.330357,12.596,0.58899)
triangle 921, vertex 0, index: 917, pos: p(0.330357,12.596,0.58899)
triangle 921, vertex 1, index: 923, pos: p(0.641436,13.1361,0.052196)
triangle 921, vertex 2, index: 982, pos: p(0.651327,13.2542,0.173015)
triangle 922, vertex 0, index: 920, pos: p(0.227096,12.4429,0.275664)
triangle 922, vertex 1, index: 922, pos: p(0.588342,13.0264,-0.008166)
triangle 922, vertex 2, index: 917, pos: p(0.330357,12.596,0.58899)
triangle 923, vertex 0, index: 983, pos: p(0.66369,13.1314,-0.09322)
triangle 923, vertex 1, index: 922, pos: p(0.588342,13.0264,-0.008166)
triangle 923, vertex 2, index: 984, pos: p(0.668109,13.1365,-0.124149)
triangle 924, vertex 0, index: 924, pos: p(0.407344,12.9213,-0.072247)
triangle 924, vertex 1, index: 929, pos: p(0.431168,12.9553,-0.463914)
triangle 924, vertex 2, index: 922, pos: p(0.588342,13.0264,-0.008166)
triangle 925, vertex 0, index: 928, pos: p(0.032431,12.888,-0.075554)
triangle 925, vertex 1, index: 930, pos: p(0.032431,12.9827,-0.604134)
triangle 925, vertex 2, index: 929, pos: p(0.431168,12.9553,-0.463914)
triangle 926, vertex 0, index: 938, pos: p(0.432622,14.4228,-0.415248)
triangle 926, vertex 1, index: 934, pos: p(0.032431,14.2539,-0.88906)
triangle 926, vertex 2, index: 941, pos: p(0.032431,14.527,-0.50842)
triangle 927, vertex 0, index: 929, pos: p(0.431168,12.9553,-0.463914)
triangle 927, vertex 1, index: 931, pos: p(0.319227,13.0962,-0.804737)
triangle 927, vertex 2, index: 926, pos: p(0.567252,13.1105,-0.6662)
triangle 928, vertex 0, index: 926, pos: p(0.567252,13.1105,-0.6662)
triangle 928, vertex 1, index: 932, pos: p(0.434354,13.6662,-0.958483)
triangle 928, vertex 2, index: 927, pos: p(0.696997,13.4037,-0.666876)
triangle 929, vertex 0, index: 933, pos: p(0.497044,14.1617,-0.77819)
triangle 929, vertex 1, index: 940, pos: p(0.694268,14.0655,-0.374714)
triangle 929, vertex 2, index: 927, pos: p(0.696997,13.4037,-0.666876)
triangle 930, vertex 0, index: 933, pos: p(0.497044,14.1617,-0.77819)
triangle 930, vertex 1, index: 938, pos: p(0.432622,14.4228,-0.415248)
triangle 930, vertex 2, index: 940, pos: p(0.694268,14.0655,-0.374714)
triangle 931, vertex 0, index: 938, pos: p(0.432622,14.4228,-0.415248)
triangle 931, vertex 1, index: 942, pos: p(0.032431,14.5579,-0.012013)
triangle 931, vertex 2, index: 939, pos: p(0.514794,14.3586,0.079246)
triangle 932, vertex 0, index: 940, pos: p(0.694268,14.0655,-0.374714)
triangle 932, vertex 1, index: 985, pos: p(0.711167,13.3704,-0.304272)
triangle 932, vertex 2, index: 927, pos: p(0.696997,13.4037,-0.666876)
triangle 933, vertex 0, index: 944, pos: p(0.514794,14.3586,0.079246)
triangle 933, vertex 1, index: 937, pos: p(0.67937,14.0192,0.270777)
triangle 933, vertex 2, index: 986, pos: p(0.694268,14.0655,-0.374714)
triangle 934, vertex 0, index: 925, pos: p(0.709994,13.2323,-0.236751)
triangle 934, vertex 1, index: 927, pos: p(0.696997,13.4037,-0.666876)
triangle 934, vertex 2, index: 985, pos: p(0.711167,13.3704,-0.304272)
triangle 935, vertex 0, index: 937, pos: p(0.67937,14.0192,0.270777)
triangle 935, vertex 1, index: 919, pos: p(0.677346,13.5736,0.380112)
triangle 935, vertex 2, index: 935, pos: p(0.676773,13.7194,0.131761)
triangle 936, vertex 0, index: 919, pos: p(0.677346,13.5736,0.380112)
triangle 936, vertex 1, index: 982, pos: p(0.651327,13.2542,0.173015)
triangle 936, vertex 2, index: 935, pos: p(0.676773,13.7194,0.131761)
triangle 937, vertex 0, index: 987, pos: p(0.676528,13.1879,-0.036677)
triangle 937, vertex 1, index: 948, pos: p(0.670527,13.1368,-0.075255)
triangle 937, vertex 2, index: 988, pos: p(0.668491,13.1469,-0.082887)
triangle 938, vertex 0, index: 989, pos: p(0.69033,13.1348,-0.115416)
triangle 938, vertex 1, index: 987, pos: p(0.676528,13.1879,-0.036677)
triangle 938, vertex 2, index: 988, pos: p(0.668491,13.1469,-0.082887)
triangle 939, vertex 0, index: 943, pos: p(0.032431,14.2862,0.392128)
triangle 939, vertex 1, index: 937, pos: p(0.67937,14.0192,0.270777)
triangle 939, vertex 2, index: 944, pos: p(0.514794,14.3586,0.079246)
triangle 940, vertex 0, index: 925, pos: p(0.709994,13.2323,-0.236751)
triangle 940, vertex 1, index: 988, pos: p(0.668491,13.1469,-0.082887)
triangle 940, vertex 2, index: 990, pos: p(0.668429,13.1439,-0.086243)
triangle 941, vertex 0, index: 943, pos: p(0.032431,14.2862,0.392128)
triangle 941, vertex 1, index: 918, pos: p(0.493908,13.694,0.645328)
triangle 941, vertex 2, index: 937, pos: p(0.67937,14.0192,0.270777)
triangle 942, vertex 0, index: 963, pos: p(0.65807,13.125,-0.086313)
triangle 942, vertex 1, index: 991, pos: p(0.66369,13.1314,-0.09322)
triangle 942, vertex 2, index: 961, pos: p(0.649438,13.0797,-0.102802)
triangle 943, vertex 0, index: 947, pos: p(0.668429,13.1439,-0.086243)
triangle 943, vertex 1, index: 988, pos: p(0.668491,13.1469,-0.082887)
triangle 943, vertex 2, index: 948, pos: p(0.670527,13.1368,-0.075255)
triangle 944, vertex 0, index: 985, pos: p(0.711167,13.3704,-0.304272)
triangle 944, vertex 1, index: 940, pos: p(0.694268,14.0655,-0.374714)
triangle 944, vertex 2, index: 992, pos: p(0.699919,13.6405,-0.282117)
triangle 945, vertex 0, index: 940, pos: p(0.694268,14.0655,-0.374714)
triangle 945, vertex 1, index: 936, pos: p(0.698445,13.8305,-0.075038)
triangle 945, vertex 2, index: 992, pos: p(0.699919,13.6405,-0.282117)
triangle 946, vertex 0, index: 993, pos: p(0.665536,13.1335,-0.093145)
triangle 946, vertex 1, index: 948, pos: p(0.670527,13.1368,-0.075255)
triangle 946, vertex 2, index: 981, pos: p(0.659063,13.1259,-0.077543)
triangle 947, vertex 0, index: 959, pos: p(0.679926,13.0733,-0.124559)
triangle 947, vertex 1, index: 994, pos: p(0.665536,13.1335,-0.093145)
triangle 947, vertex 2, index: 995, pos: p(0.668109,13.1365,-0.124149)
triangle 948, vertex 0, index: 959, pos: p(0.679926,13.0733,-0.124559)
triangle 948, vertex 1, index: 995, pos: p(0.668109,13.1365,-0.124149)
triangle 948, vertex 2, index: 960, pos: p(0.668429,13.1439,-0.086243)
triangle 949, vertex 0, index: 991, pos: p(0.66369,13.1314,-0.09322)
triangle 949, vertex 1, index: 959, pos: p(0.679926,13.0733,-0.124559)
triangle 949, vertex 2, index: 961, pos: p(0.649438,13.0797,-0.102802)
triangle 950, vertex 0, index: 996, pos: p(0.024351,12.326,0.736507)
triangle 950, vertex 1, index: 997, pos: p(0.021119,12.2769,0.647478)
triangle 950, vertex 2, index: 998, pos: p(0.022679,12.3112,0.720799)
triangle 951, vertex 0, index: 999, pos: p(0.410462,14.0553,0.779147)
triangle 951, vertex 1, index: 1000, pos: p(0.033638,13.8973,0.904089)
triangle 951, vertex 2, index: 1001, pos: p(0.101144,13.8235,0.880487)
triangle 952, vertex 0, index: 999, pos: p(0.410462,14.0553,0.779147)
triangle 952, vertex 1, index: 1001, pos: p(0.101144,13.8235,0.880487)
triangle 952, vertex 2, index: 1002, pos: p(0.448453,13.7521,0.812846)
triangle 953, vertex 0, index: 1003, pos: p(0.033638,14.2898,0.825169)
triangle 953, vertex 1, index: 1000, pos: p(0.033638,13.8973,0.904089)
triangle 953, vertex 2, index: 999, pos: p(0.410462,14.0553,0.779147)
triangle 954, vertex 0, index: 1004, pos: p(0.404099,14.2325,0.70633)
triangle 954, vertex 1, index: 1003, pos: p(0.033638,14.2898,0.825169)
triangle 954, vertex 2, index: 999, pos: p(0.410462,14.0553,0.779147)
triangle 955, vertex 0, index: 1005, pos: p(0.022679,12.3112,0.720799)
triangle 955, vertex 1, index: 1006, pos: p(0.168599,12.4989,0.739324)
triangle 955, vertex 2, index: 1007, pos: p(0.024351,12.326,0.736507)
triangle 956, vertex 0, index: 1008, pos: p(0.520154,12.7496,0.615692)
triangle 956, vertex 1, index: 1006, pos: p(0.168599,12.4989,0.739324)
triangle 956, vertex 2, index: 1009, pos: p(0.174571,12.3335,0.638131)
triangle 957, vertex 0, index: 1010, pos: p(0.591846,13.3162,0.564012)
triangle 957, vertex 1, index: 1011, pos: p(0.563482,13.3642,0.651038)
triangle 957, vertex 2, index: 1008, pos: p(0.520154,12.7496,0.615692)
triangle 958, vertex 0, index: 1011, pos: p(0.563482,13.3642,0.651038)
triangle 958, vertex 1, index: 1012, pos: p(0.404099,12.8369,0.74139)
triangle 958, vertex 2, index: 1008, pos: p(0.520154,12.7496,0.615692)
triangle 959, vertex 0, index: 1013, pos: p(0.308673,12.9148,0.759487)
triangle 959, vertex 1, index: 1014, pos: p(0.223629,12.915,0.761236)
triangle 959, vertex 2, index: 1015, pos: p(0.114433,12.7822,0.797418)
triangle 960, vertex 0, index: 1016, pos: p(0.676886,13.6007,0.60265)
triangle 960, vertex 1, index: 1002, pos: p(0.448453,13.7521,0.812846)
triangle 960, vertex 2, index: 1011, pos: p(0.563482,13.3642,0.651038)
triangle 961, vertex 0, index: 1011, pos: p(0.563482,13.3642,0.651038)
triangle 961, vertex 1, index: 1017, pos: p(0.352047,13.091,0.72572)
triangle 961, vertex 2, index: 1013, pos: p(0.308673,12.9148,0.759487)
triangle 962, vertex 0, index: 1011, pos: p(0.563482,13.3642,0.651038)
triangle 962, vertex 1, index: 1002, pos: p(0.448453,13.7521,0.812846)
triangle 962, vertex 2, index: 1017, pos: p(0.352047,13.091,0.72572)
triangle 963, vertex 0, index: 1018, pos: p(0.101176,13.6412,0.840918)
triangle 963, vertex 1, index: 1000, pos: p(0.033638,13.8973,0.904089)
triangle 963, vertex 2, index: 1019, pos: p(0.118735,13.2377,0.762495)
triangle 964, vertex 0, index: 1020, pos: p(0.033638,13.8234,0.756129)
triangle 964, vertex 1, index: 1021, pos: p(0.317137,14.2036,0.655497)
triangle 964, vertex 2, index: 1022, pos: p(0.436293,13.7048,0.678141)
triangle 965, vertex 0, index: 1023, pos: p(0.358456,12.482,0.545621)
triangle 965, vertex 1, index: 1024, pos: p(0.032882,12.4931,0.67801)
triangle 965, vertex 2, index: 1025, pos: p(0.242071,12.6021,0.644703)
triangle 966, vertex 0, index: 1026, pos: p(0.535341,12.9081,0.541493)
triangle 966, vertex 1, index: 1027, pos: p(0.483788,13.3645,0.576509)
triangle 966, vertex 2, index: 1010, pos: p(0.591846,13.3162,0.564012)
triangle 967, vertex 0, index: 1028, pos: p(0.631473,13.8676,0.558674)
triangle 967, vertex 1, index: 1021, pos: p(0.317137,14.2036,0.655497)
triangle 967, vertex 2, index: 1029, pos: p(0.572857,14.1709,0.532188)
triangle 968, vertex 0, index: 1030, pos: p(0.033638,12.875,0.710633)
triangle 968, vertex 1, index: 1031, pos: p(0.275214,12.8881,0.648546)
triangle 968, vertex 2, index: 1025, pos: p(0.242071,12.6021,0.644703)
triangle 969, vertex 0, index: 1030, pos: p(0.033638,12.875,0.710633)
triangle 969, vertex 1, index: 1032, pos: p(0.033638,12.9256,0.692825)
triangle 969, vertex 2, index: 1031, pos: p(0.275214,12.8881,0.648546)
triangle 970, vertex 0, index: 1027, pos: p(0.483788,13.3645,0.576509)
triangle 970, vertex 1, index: 1033, pos: p(0.37776,13.3851,0.67867)
triangle 970, vertex 2, index: 1028, pos: p(0.631473,13.8676,0.558674)
triangle 971, vertex 0, index: 1008, pos: p(0.520154,12.7496,0.615692)
triangle 971, vertex 1, index: 1023, pos: p(0.358456,12.482,0.545621)
triangle 971, vertex 2, index: 1026, pos: p(0.535341,12.9081,0.541493)
triangle 972, vertex 0, index: 1009, pos: p(0.174571,12.3335,0.638131)
triangle 972, vertex 1, index: 1023, pos: p(0.358456,12.482,0.545621)
triangle 972, vertex 2, index: 1008, pos: p(0.520154,12.7496,0.615692)
triangle 973, vertex 0, index: 1034, pos: p(0.194502,13.766,0.800615)
triangle 973, vertex 1, index: 1035, pos: p(0.215964,13.7935,0.728333)
triangle 973, vertex 2, index: 1036, pos: p(0.317872,13.7788,0.816925)
triangle 974, vertex 0, index: 1036, pos: p(0.317872,13.7788,0.816925)
triangle 974, vertex 1, index: 1035, pos: p(0.215964,13.7935,0.728333)
triangle 974, vertex 2, index: 1022, pos: p(0.436293,13.7048,0.678141)
triangle 975, vertex 0, index: 1034, pos: p(0.194502,13.766,0.800615)
triangle 975, vertex 1, index: 1037, pos: p(0.079497,13.6482,0.749155)
triangle 975, vertex 2, index: 1035, pos: p(0.215964,13.7935,0.728333)
triangle 976, vertex 0, index: 1017, pos: p(0.352047,13.091,0.72572)
triangle 976, vertex 1, index: 1038, pos: p(0.352439,12.981,0.624912)
triangle 976, vertex 2, index: 1013, pos: p(0.308673,12.9148,0.759487)
triangle 977, vertex 0, index: 1006, pos: p(0.168599,12.4989,0.739324)
triangle 977, vertex 1, index: 1024, pos: p(0.032882,12.4931,0.67801)
triangle 977, vertex 2, index: 1039, pos: p(0.033638,12.5488,0.738411)
triangle 978, vertex 0, index: 1040, pos: p(0.670485,13.9031,0.636962)
triangle 978, vertex 1, index: 1016, pos: p(0.676886,13.6007,0.60265)
triangle 978, vertex 2, index: 1041, pos: p(0.689245,13.8879,0.57255)
triangle 979, vertex 0, index: 1042, pos: p(0.154004,12.6534,0.726845)
triangle 979, vertex 1, index: 1025, pos: p(0.242071,12.6021,0.644703)
triangle 979, vertex 2, index: 1043, pos: p(0.153791,12.5447,0.716992)
triangle 980, vertex 0, index: 1044, pos: p(0.137723,12.7885,0.740358)
triangle 980, vertex 1, index: 1025, pos: p(0.242071,12.6021,0.644703)
triangle 980, vertex 2, index: 1042, pos: p(0.154004,12.6534,0.726845)
triangle 981, vertex 0, index: 1029, pos: p(0.572857,14.1709,0.532188)
triangle 981, vertex 1, index: 1021, pos: p(0.317137,14.2036,0.655497)
triangle 981, vertex 2, index: 1045, pos: p(0.312106,14.2816,0.688879)
triangle 982, vertex 0, index: 1018, pos: p(0.101176,13.6412,0.840918)
triangle 982, vertex 1, index: 1019, pos: p(0.118735,13.2377,0.762495)
triangle 982, vertex 2, index: 1037, pos: p(0.079497,13.6482,0.749155)
triangle 983, vertex 0, index: 1009, pos: p(0.174571,12.3335,0.638131)
triangle 983, vertex 1, index: 1046, pos: p(0.021119,12.2769,0.647478)
triangle 983, vertex 2, index: 1023, pos: p(0.358456,12.482,0.545621)
triangle 984, vertex 0, index: 1015, pos: p(0.114433,12.7822,0.797418)
triangle 984, vertex 1, index: 1012, pos: p(0.404099,12.8369,0.74139)
triangle 984, vertex 2, index: 1013, pos: p(0.308673,12.9148,0.759487)
triangle 985, vertex 0, index: 1044, pos: p(0.137723,12.7885,0.740358)
triangle 985, vertex 1, index: 1030, pos: p(0.033638,12.875,0.710633)
triangle 985, vertex 2, index: 1025, pos: p(0.242071,12.6021,0.644703)
triangle 986, vertex 0, index: 1015, pos: p(0.114433,12.7822,0.797418)
triangle 986, vertex 1, index: 1047, pos: p(0.033638,12.8152,0.821919)
triangle 986, vertex 2, index: 1044, pos: p(0.137723,12.7885,0.740358)
triangle 987, vertex 0, index: 1040, pos: p(0.670485,13.9031,0.636962)
triangle 987, vertex 1, index: 1041, pos: p(0.689245,13.8879,0.57255)
triangle 987, vertex 2, index: 1029, pos: p(0.572857,14.1709,0.532188)
triangle 988, vertex 0, index: 1041, pos: p(0.689245,13.8879,0.57255)
triangle 988, vertex 1, index: 1028, pos: p(0.631473,13.8676,0.558674)
triangle 988, vertex 2, index: 1029, pos: p(0.572857,14.1709,0.532188)
triangle 989, vertex 0, index: 1011, pos: p(0.563482,13.3642,0.651038)
triangle 989, vertex 1, index: 1010, pos: p(0.591846,13.3162,0.564012)
triangle 989, vertex 2, index: 1016, pos: p(0.676886,13.6007,0.60265)
triangle 990, vertex 0, index: 1045, pos: p(0.312106,14.2816,0.688879)
triangle 990, vertex 1, index: 1048, pos: p(0.033638,14.2431,0.730969)
triangle 990, vertex 2, index: 1049, pos: p(0.033638,14.3272,0.773596)
triangle 991, vertex 0, index: 1004, pos: p(0.404099,14.2325,0.70633)
triangle 991, vertex 1, index: 1040, pos: p(0.670485,13.9031,0.636962)
triangle 991, vertex 2, index: 1029, pos: p(0.572857,14.1709,0.532188)
triangle 992, vertex 0, index: 1040, pos: p(0.670485,13.9031,0.636962)
triangle 992, vertex 1, index: 999, pos: p(0.410462,14.0553,0.779147)
triangle 992, vertex 2, index: 1002, pos: p(0.448453,13.7521,0.812846)
triangle 993, vertex 0, index: 1034, pos: p(0.194502,13.766,0.800615)
triangle 993, vertex 1, index: 1001, pos: p(0.101144,13.8235,0.880487)
triangle 993, vertex 2, index: 1018, pos: p(0.101176,13.6412,0.840918)
triangle 994, vertex 0, index: 1007, pos: p(0.024351,12.326,0.736507)
triangle 994, vertex 1, index: 1006, pos: p(0.168599,12.4989,0.739324)
triangle 994, vertex 2, index: 1039, pos: p(0.033638,12.5488,0.738411)
triangle 995, vertex 0, index: 1015, pos: p(0.114433,12.7822,0.797418)
triangle 995, vertex 1, index: 1019, pos: p(0.118735,13.2377,0.762495)
triangle 995, vertex 2, index: 1000, pos: p(0.033638,13.8973,0.904089)
triangle 996, vertex 0, index: 1009, pos: p(0.174571,12.3335,0.638131)
triangle 996, vertex 1, index: 1006, pos: p(0.168599,12.4989,0.739324)
triangle 996, vertex 2, index: 1005, pos: p(0.022679,12.3112,0.720799)
triangle 997, vertex 0, index: 1008, pos: p(0.520154,12.7496,0.615692)
triangle 997, vertex 1, index: 1012, pos: p(0.404099,12.8369,0.74139)
triangle 997, vertex 2, index: 1006, pos: p(0.168599,12.4989,0.739324)
triangle 998, vertex 0, index: 1012, pos: p(0.404099,12.8369,0.74139)
triangle 998, vertex 1, index: 1011, pos: p(0.563482,13.3642,0.651038)
triangle 998, vertex 2, index: 1013, pos: p(0.308673,12.9148,0.759487)
triangle 999, vertex 0, index: 1040, pos: p(0.670485,13.9031,0.636962)
triangle 999, vertex 1, index: 1004, pos: p(0.404099,14.2325,0.70633)
triangle 999, vertex 2, index: 999, pos: p(0.410462,14.0553,0.779147)
triangle 1000, vertex 0, index: 1016, pos: p(0.676886,13.6007,0.60265)
triangle 1000, vertex 1, index: 1040, pos: p(0.670485,13.9031,0.636962)
triangle 1000, vertex 2, index: 1002, pos: p(0.448453,13.7521,0.812846)
triangle 1001, vertex 0, index: 1014, pos: p(0.223629,12.915,0.761236)
triangle 1001, vertex 1, index: 1031, pos: p(0.275214,12.8881,0.648546)
triangle 1001, vertex 2, index: 1032, pos: p(0.033638,12.9256,0.692825)
triangle 1002, vertex 0, index: 1015, pos: p(0.114433,12.7822,0.797418)
triangle 1002, vertex 1, index: 1000, pos: p(0.033638,13.8973,0.904089)
triangle 1002, vertex 2, index: 1047, pos: p(0.033638,12.8152,0.821919)
triangle 1003, vertex 0, index: 1018, pos: p(0.101176,13.6412,0.840918)
triangle 1003, vertex 1, index: 1001, pos: p(0.101144,13.8235,0.880487)
triangle 1003, vertex 2, index: 1000, pos: p(0.033638,13.8973,0.904089)
triangle 1004, vertex 0, index: 1020, pos: p(0.033638,13.8234,0.756129)
triangle 1004, vertex 1, index: 1048, pos: p(0.033638,14.2431,0.730969)
triangle 1004, vertex 2, index: 1021, pos: p(0.317137,14.2036,0.655497)
triangle 1005, vertex 0, index: 1038, pos: p(0.352439,12.981,0.624912)
triangle 1005, vertex 1, index: 1026, pos: p(0.535341,12.9081,0.541493)
triangle 1005, vertex 2, index: 1031, pos: p(0.275214,12.8881,0.648546)
triangle 1006, vertex 0, index: 1026, pos: p(0.535341,12.9081,0.541493)
triangle 1006, vertex 1, index: 1025, pos: p(0.242071,12.6021,0.644703)
triangle 1006, vertex 2, index: 1031, pos: p(0.275214,12.8881,0.648546)
triangle 1007, vertex 0, index: 1026, pos: p(0.535341,12.9081,0.541493)
triangle 1007, vertex 1, index: 1023, pos: p(0.358456,12.482,0.545621)
triangle 1007, vertex 2, index: 1025, pos: p(0.242071,12.6021,0.644703)
triangle 1008, vertex 0, index: 1027, pos: p(0.483788,13.3645,0.576509)
triangle 1008, vertex 1, index: 1026, pos: p(0.535341,12.9081,0.541493)
triangle 1008, vertex 2, index: 1038, pos: p(0.352439,12.981,0.624912)
triangle 1009, vertex 0, index: 1028, pos: p(0.631473,13.8676,0.558674)
triangle 1009, vertex 1, index: 1022, pos: p(0.436293,13.7048,0.678141)
triangle 1009, vertex 2, index: 1021, pos: p(0.317137,14.2036,0.655497)
triangle 1010, vertex 0, index: 1010, pos: p(0.591846,13.3162,0.564012)
triangle 1010, vertex 1, index: 1027, pos: p(0.483788,13.3645,0.576509)
triangle 1010, vertex 2, index: 1028, pos: p(0.631473,13.8676,0.558674)
triangle 1011, vertex 0, index: 1028, pos: p(0.631473,13.8676,0.558674)
triangle 1011, vertex 1, index: 1033, pos: p(0.37776,13.3851,0.67867)
triangle 1011, vertex 2, index: 1022, pos: p(0.436293,13.7048,0.678141)
triangle 1012, vertex 0, index: 1027, pos: p(0.483788,13.3645,0.576509)
triangle 1012, vertex 1, index: 1038, pos: p(0.352439,12.981,0.624912)
triangle 1012, vertex 2, index: 1033, pos: p(0.37776,13.3851,0.67867)
triangle 1013, vertex 0, index: 1032, pos: p(0.033638,12.9256,0.692825)
triangle 1013, vertex 1, index: 1037, pos: p(0.079497,13.6482,0.749155)
triangle 1013, vertex 2, index: 1019, pos: p(0.118735,13.2377,0.762495)
triangle 1014, vertex 0, index: 1032, pos: p(0.033638,12.9256,0.692825)
triangle 1014, vertex 1, index: 1020, pos: p(0.033638,13.8234,0.756129)
triangle 1014, vertex 2, index: 1037, pos: p(0.079497,13.6482,0.749155)
triangle 1015, vertex 0, index: 1018, pos: p(0.101176,13.6412,0.840918)
triangle 1015, vertex 1, index: 1037, pos: p(0.079497,13.6482,0.749155)
triangle 1015, vertex 2, index: 1034, pos: p(0.194502,13.766,0.800615)
triangle 1016, vertex 0, index: 1036, pos: p(0.317872,13.7788,0.816925)
triangle 1016, vertex 1, index: 1001, pos: p(0.101144,13.8235,0.880487)
